fitment_id,bike_id,product_id,fitment_year_start,fitment_year_end,verification_status,source_url,source_checked_on,fitment_notes
aprilia-tuono-v4-launch-2012-2016-sc-project-cr-t-2012-2016,aprilia-tuono-v4-launch-2012-2016,sc-project-cr-t,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
aprilia-tuono-v4-launch-2012-2016-sc-project-crt-mid-pipe-kit-2012-2016,aprilia-tuono-v4-launch-2012-2016,sc-project-crt-mid-pipe-kit,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
aprilia-tuono-v4-launch-2012-2016-sc-project-sc1-m-2012-2016,aprilia-tuono-v4-launch-2012-2016,sc-project-sc1-m,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
aprilia-tuono-v4-launch-2012-2016-sc-project-sc1-r-2012-2016,aprilia-tuono-v4-launch-2012-2016,sc-project-sc1-r,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-adventure-final-2019-2023-akrapovic-adventure-hexagonal-2019-2023,bmw-f800gs-adventure-final-2019-2023,akrapovic-adventure-hexagonal,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-adventure-final-2019-2023-akrapovic-racing-line-2019-2023,bmw-f800gs-adventure-final-2019-2023,akrapovic-racing-line,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-adventure-final-2019-2023-akrapovic-slip-on-line-2019-2023,bmw-f800gs-adventure-final-2019-2023,akrapovic-slip-on-line,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-adventure-final-2019-2023-arrow-adventure-full-kit-2019-2023,bmw-f800gs-adventure-final-2019-2023,arrow-adventure-full-kit,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-adventure-final-2019-2023-arrow-race-tech-2019-2023,bmw-f800gs-adventure-final-2019-2023,arrow-race-tech,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-adventure-final-2019-2023-arrow-x-kone-2019-2023,bmw-f800gs-adventure-final-2019-2023,arrow-x-kone,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-adventure-final-2019-2023-leovince-lv-one-evo-2019-2023,bmw-f800gs-adventure-final-2019-2023,leovince-lv-one-evo,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-adventure-final-2019-2023-remus-8-full-system-2019-2023,bmw-f800gs-adventure-final-2019-2023,remus-8-full-system,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-adventure-final-2019-2023-remus-roxx-2019-2023,bmw-f800gs-adventure-final-2019-2023,remus-roxx,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-launch-2009-2012-akrapovic-adventure-hexagonal-2009-2012,bmw-f800gs-launch-2009-2012,akrapovic-adventure-hexagonal,2009,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-launch-2009-2012-akrapovic-racing-line-2009-2012,bmw-f800gs-launch-2009-2012,akrapovic-racing-line,2009,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-launch-2009-2012-akrapovic-slip-on-line-2009-2012,bmw-f800gs-launch-2009-2012,akrapovic-slip-on-line,2009,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-launch-2009-2012-arrow-adventure-full-kit-2009-2012,bmw-f800gs-launch-2009-2012,arrow-adventure-full-kit,2009,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-launch-2009-2012-arrow-race-tech-2009-2012,bmw-f800gs-launch-2009-2012,arrow-race-tech,2009,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-launch-2009-2012-arrow-x-kone-2009-2012,bmw-f800gs-launch-2009-2012,arrow-x-kone,2009,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-launch-2009-2012-leovince-x3-2009-2012,bmw-f800gs-launch-2009-2012,leovince-x3,2009,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-launch-2009-2012-remus-8-full-system-2009-2012,bmw-f800gs-launch-2009-2012,remus-8-full-system,2009,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-launch-2009-2012-remus-roxx-2009-2012,bmw-f800gs-launch-2009-2012,remus-roxx,2009,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-refresh-2013-2018-akrapovic-adventure-hexagonal-2013-2018,bmw-f800gs-refresh-2013-2018,akrapovic-adventure-hexagonal,2013,2018,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-refresh-2013-2018-akrapovic-racing-line-2013-2018,bmw-f800gs-refresh-2013-2018,akrapovic-racing-line,2013,2018,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-refresh-2013-2018-akrapovic-slip-on-line-2013-2018,bmw-f800gs-refresh-2013-2018,akrapovic-slip-on-line,2013,2018,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-refresh-2013-2018-arrow-adventure-full-kit-2013-2018,bmw-f800gs-refresh-2013-2018,arrow-adventure-full-kit,2013,2018,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-refresh-2013-2018-arrow-race-tech-2013-2018,bmw-f800gs-refresh-2013-2018,arrow-race-tech,2013,2018,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-refresh-2013-2018-arrow-x-kone-2013-2018,bmw-f800gs-refresh-2013-2018,arrow-x-kone,2013,2018,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-refresh-2013-2018-leovince-lv-one-evo-2013-2018,bmw-f800gs-refresh-2013-2018,leovince-lv-one-evo,2013,2018,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-refresh-2013-2018-remus-8-full-system-2013-2018,bmw-f800gs-refresh-2013-2018,remus-8-full-system,2013,2018,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f800gs-refresh-2013-2018-remus-roxx-2013-2018,bmw-f800gs-refresh-2013-2018,remus-roxx,2013,2018,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-current-2024-2026-akrapovic-adventure-hexagonal-2024-2026,bmw-f850gs-current-2024-2026,akrapovic-adventure-hexagonal,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-current-2024-2026-akrapovic-racing-line-2024-2026,bmw-f850gs-current-2024-2026,akrapovic-racing-line,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-current-2024-2026-akrapovic-slip-on-line-2024-2026,bmw-f850gs-current-2024-2026,akrapovic-slip-on-line,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-current-2024-2026-arrow-adventure-full-kit-2024-2026,bmw-f850gs-current-2024-2026,arrow-adventure-full-kit,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-current-2024-2026-arrow-race-tech-2024-2026,bmw-f850gs-current-2024-2026,arrow-race-tech,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-current-2024-2026-arrow-x-kone-2024-2026,bmw-f850gs-current-2024-2026,arrow-x-kone,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-current-2024-2026-leovince-x3-2024-2026,bmw-f850gs-current-2024-2026,leovince-x3,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-current-2024-2026-remus-8-full-system-2024-2026,bmw-f850gs-current-2024-2026,remus-8-full-system,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-current-2024-2026-remus-roxx-2024-2026,bmw-f850gs-current-2024-2026,remus-roxx,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-launch-2019-2023-akrapovic-adventure-hexagonal-2019-2023,bmw-f850gs-launch-2019-2023,akrapovic-adventure-hexagonal,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-launch-2019-2023-akrapovic-racing-line-2019-2023,bmw-f850gs-launch-2019-2023,akrapovic-racing-line,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-launch-2019-2023-akrapovic-slip-on-line-2019-2023,bmw-f850gs-launch-2019-2023,akrapovic-slip-on-line,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-launch-2019-2023-arrow-adventure-full-kit-2019-2023,bmw-f850gs-launch-2019-2023,arrow-adventure-full-kit,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-launch-2019-2023-arrow-race-tech-2019-2023,bmw-f850gs-launch-2019-2023,arrow-race-tech,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-launch-2019-2023-arrow-x-kone-2019-2023,bmw-f850gs-launch-2019-2023,arrow-x-kone,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-launch-2019-2023-leovince-lv-one-evo-2019-2023,bmw-f850gs-launch-2019-2023,leovince-lv-one-evo,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-launch-2019-2023-remus-8-full-system-2019-2023,bmw-f850gs-launch-2019-2023,remus-8-full-system,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f850gs-launch-2019-2023-remus-roxx-2019-2023,bmw-f850gs-launch-2019-2023,remus-roxx,2019,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f900gs-launch-2024-2026-akrapovic-adventure-hexagonal-2024-2026,bmw-f900gs-launch-2024-2026,akrapovic-adventure-hexagonal,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f900gs-launch-2024-2026-akrapovic-racing-line-2024-2026,bmw-f900gs-launch-2024-2026,akrapovic-racing-line,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f900gs-launch-2024-2026-akrapovic-slip-on-line-2024-2026,bmw-f900gs-launch-2024-2026,akrapovic-slip-on-line,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f900gs-launch-2024-2026-arrow-adventure-full-kit-2024-2026,bmw-f900gs-launch-2024-2026,arrow-adventure-full-kit,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f900gs-launch-2024-2026-arrow-race-tech-2024-2026,bmw-f900gs-launch-2024-2026,arrow-race-tech,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f900gs-launch-2024-2026-arrow-x-kone-2024-2026,bmw-f900gs-launch-2024-2026,arrow-x-kone,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f900gs-launch-2024-2026-leovince-x3-2024-2026,bmw-f900gs-launch-2024-2026,leovince-x3,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f900gs-launch-2024-2026-remus-8-full-system-2024-2026,bmw-f900gs-launch-2024-2026,remus-8-full-system,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-f900gs-launch-2024-2026-remus-roxx-2024-2026,bmw-f900gs-launch-2024-2026,remus-roxx,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-g310gs-launch-2018-2026-akrapovic-adventure-hexagonal-2018-2026,bmw-g310gs-launch-2018-2026,akrapovic-adventure-hexagonal,2018,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-g310gs-launch-2018-2026-akrapovic-racing-line-2018-2026,bmw-g310gs-launch-2018-2026,akrapovic-racing-line,2018,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-g310gs-launch-2018-2026-akrapovic-slip-on-line-2018-2026,bmw-g310gs-launch-2018-2026,akrapovic-slip-on-line,2018,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-g310gs-launch-2018-2026-arrow-adventure-full-kit-2018-2026,bmw-g310gs-launch-2018-2026,arrow-adventure-full-kit,2018,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-g310gs-launch-2018-2026-arrow-race-tech-2018-2026,bmw-g310gs-launch-2018-2026,arrow-race-tech,2018,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-g310gs-launch-2018-2026-arrow-x-kone-2018-2026,bmw-g310gs-launch-2018-2026,arrow-x-kone,2018,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-g310gs-launch-2018-2026-leovince-lv-one-evo-2018-2026,bmw-g310gs-launch-2018-2026,leovince-lv-one-evo,2018,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-g310gs-launch-2018-2026-remus-8-full-system-2018-2026,bmw-g310gs-launch-2018-2026,remus-8-full-system,2018,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-g310gs-launch-2018-2026-remus-roxx-2018-2026,bmw-g310gs-launch-2018-2026,remus-roxx,2018,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-current-2023-2026-akrapovic-evolution-line-2023-2026,bmw-m1000rr-current-2023-2026,akrapovic-evolution-line,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-current-2023-2026-akrapovic-racing-line-2023-2026,bmw-m1000rr-current-2023-2026,akrapovic-racing-line,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-current-2023-2026-akrapovic-road-legal-line-2023-2026,bmw-m1000rr-current-2023-2026,akrapovic-road-legal-line,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-current-2023-2026-akrapovic-slip-on-line-2023-2026,bmw-m1000rr-current-2023-2026,akrapovic-slip-on-line,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-current-2023-2026-akrapovic-track-day-link-pipe-2023-2026,bmw-m1000rr-current-2023-2026,akrapovic-track-day-link-pipe,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-current-2023-2026-arrow-pro-race-2023-2026,bmw-m1000rr-current-2023-2026,arrow-pro-race,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-current-2023-2026-arrow-x-kone-2023-2026,bmw-m1000rr-current-2023-2026,arrow-x-kone,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-current-2023-2026-remus-hypercone-2023-2026,bmw-m1000rr-current-2023-2026,remus-hypercone,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-current-2023-2026-remus-nxt-full-2023-2026,bmw-m1000rr-current-2023-2026,remus-nxt-full,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-current-2023-2026-remus-powercone-2023-2026,bmw-m1000rr-current-2023-2026,remus-powercone,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-launch-2021-2022-akrapovic-evolution-line-2021-2022,bmw-m1000rr-launch-2021-2022,akrapovic-evolution-line,2021,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-launch-2021-2022-akrapovic-racing-line-2021-2022,bmw-m1000rr-launch-2021-2022,akrapovic-racing-line,2021,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-launch-2021-2022-akrapovic-road-legal-line-2021-2022,bmw-m1000rr-launch-2021-2022,akrapovic-road-legal-line,2021,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-launch-2021-2022-akrapovic-slip-on-line-2021-2022,bmw-m1000rr-launch-2021-2022,akrapovic-slip-on-line,2021,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-launch-2021-2022-akrapovic-track-day-link-pipe-2021-2022,bmw-m1000rr-launch-2021-2022,akrapovic-track-day-link-pipe,2021,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-launch-2021-2022-arrow-race-tech-2021-2022,bmw-m1000rr-launch-2021-2022,arrow-race-tech,2021,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-launch-2021-2022-leovince-gp-corsa-2021-2022,bmw-m1000rr-launch-2021-2022,leovince-gp-corsa,2021,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
bmw-m1000rr-launch-2021-2022-remus-hypercone-2021-2022,bmw-m1000rr-launch-2021-2022,remus-hypercone,2021,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
